,TWSE Index,LMCADY Comdty,XAU Curncy,S5COND Index,S5CONS Index,S5UTIL Index,MMFA Index,JPY Curncy,GVLQUSD Index,GVLQJPY Index,.TED G Index,US0003M Index,USGG3M Index,BICLUSSP Index,BICLOISS Index,NYRPVOA Index,LUACOAS Index,LF98OAS Index,EMUSOAS Index,GSUSFCI Index,CIFCEMAS Index,CIFCTW Index,TINFMTDN Index,TWD Curncy,BISNTWN Index,USYC2Y10 Index,USYC5Y30 Index,BLQCOAS Index,LUACOAS Index,LECPOAS Index,LG30OAS Index,LF98OAS Index,LP01OAS Index,BEHSOAS Index,BEHPOAS Index,CONssent Index,NAPMPMI Index,GRZEEUCU Index,EUR3EU27 Index,MXEM Index,JCOMACF Index,JNMTOY Index,JWEXBUS Index,MXJP Index,CHEFTYOY Index,CNPPIY Index,CPMINORD Index,CPMIPROD Index,CPMIIFGS Index,MXCN Index,MXEU Index,TW1 Index,FTA Index,KSFIYTDN Index,JASXYTDN Index,THIVYTDN Index,CNFVBYTD Index,FIINYTDN Index,TINFYTDN Index,KOSBYTDD Index,IDGBFYTD Index,TBTVYTDD Index,CNFVBYTD Index,FIINDYTD Index
2011/8/10,7736.32,8573,1793.27,269.2197,293.02,154.61,2621.07,76.86,1.85,1.343,27.0443,0.28061,0.0102,29.47,19.16,20,1.81,7.15,3.74,100.08,-0.2439,0.3034,-4697.92,28.97,100.13,192.471,259.795,1.68,1.81,2.71,6.9526,7.15,8.02,2.7608,3.5967,63.7,52.9,2.3,-2.7,69.77,37.7,34.8,49.9,480.73,7.5,11,51.1,52.1,49.2,57.47,77.33,169144,#N/A N/A,-4527.44,2348.18,341.08,,979.24,-6201.67,16085.8,4711.47,22331.3,#N/A N/A,3266.81
2011/8/11,7719.09,8859.5,1763.92,281.379,302.03,161.14,2621.07,76.84,1.785,1.283,27.6003,0.28617,0.0102,29.47,19.32,20,1.89,7.25,3.77,99.89,-0.2439,0.3034,-5045.68,28.976,100.58,215.441,275.243,1.68,1.89,2.85,7.0649,7.25,8.28,2.7608,3.5967,63.7,52.9,2.3,-2.7,71.89,37.7,34.8,49.9,476.08,7.5,11,51.1,52.1,49.2,57.08,79.28,166322,#N/A N/A,-4794.61,2267.94,260.96,,999.97,-6549.43,16294.2,4703.29,22348.5,#N/A N/A,3279.35
2011/8/12,7637.02,8845.25,1746.68,284.7153,305.03,160.15,2621.07,76.71,1.677,1.368,27.9893,0.29006,0.0102,30.98,18.86,20,1.89,7.14,3.86,99.93,0.3248,1.1912,-5743.63,28.98,100.32,206.654,276.783,1.68,1.89,2.87,7.0204,7.14,8.27,2.7608,3.5967,63.7,52.9,2.3,-2.7,74.71,37.7,34.8,49.9,474.29,7.5,11,51.1,52.1,49.2,57.06,82.19,162288,#N/A N/A,-5080.7,2228.6,259.3,,910.82,-7247.39,16638.7,4703.29,22348.5,#N/A N/A,3515.23
2011/8/15,7819.39,8888.25,1766.02,288.8101,309.42,165.72,2621.07,76.83,1.587,1.354,29.1709,0.29172,0,33.24,19.17,20,1.97,6.97,3.75,99.77,0.3248,1.1912,-5696.74,28.96,100.44,211.284,278.066,1.68,1.97,2.83,6.8661,6.97,8.1,2.7608,3.5967,63.7,52.9,2.3,-2.7,75.22,37.7,34.8,49.9,480.23,7.5,11,51.1,52.1,49.2,59.25,82.3,163766,#N/A N/A,-5080.7,2228.45,192.44,,910.82,-7200.49,16638.7,5224.13,22255.6,#N/A N/A,3515.23
2011/8/16,7798.59,8808.75,1785.55,287.553,309.81,165.22,2621.07,76.8,1.483,1.428,28.776,0.29283,0.0051,34.99,19.98,20,1.97,6.97,3.75,99.84,0.3248,1.1912,-5845.41,28.933,100.26,203.584,273.812,1.68,1.97,2.83,6.8701,6.97,8.14,2.7608,3.5967,63.7,52.9,2.3,-2.7,74.87,37.7,34.8,49.9,481.44,7.5,11,51.1,52.1,49.2,59.31,82.22,163179,#N/A N/A,-4516.33,2229.5,178.95,,864.37,-7349.17,16813.1,4783.03,22726.4,#N/A N/A,3614.22
2011/8/17,7741.76,8943.5,1791.25,286.7034,312.14,166.58,2631.29,76.6,1.451,1.367,29.082,0.29589,0.0051,30.97,20.19,20,1.97,6.93,3.73,99.79,0.3248,1.1912,-6224.49,28.924,99.86,197.368,265.055,1.68,1.97,2.8,6.8384,6.93,8.09,2.7608,3.5967,63.7,52.9,2.3,-2.7,75.07,37.7,34.8,49.9,479.63,7.5,11,51.1,52.1,49.2,59.27,82.38,163767,#N/A N/A,-4562.01,2229.5,263.61,,774.51,-7728.24,17099.6,4783.03,22758.3,#N/A N/A,3477.33
2011/8/18,7614.97,8750.5,1823.9,272.5062,306.59,164.46,2631.29,76.58,1.472,1.487,29.7769,0.29778,0,33.99,21.38,20,2.01,7.09,3.77,100.02,0.3248,1.1912,-6778.28,28.978,100.2,187.113,254.064,1.68,2.01,2.86,6.9744,7.09,8.25,2.7608,3.5967,63.7,52.9,2.3,-2.7,71.07,37.7,34.8,49.9,473.66,7.5,11,51.1,52.1,49.2,58.24,78.5,166419,#N/A N/A,-4739.58,2232.5,241.22,,493.63,-8282.03,17245.7,5282.82,22708.3,#N/A N/A,3553.39
2011/8/19,7342.96,8804.5,1852.07,268.7593,304.86,163.2,2631.29,76.55,1.468,1.316,30.2989,0.303,0,32.99,21.5,20,2.06,7.16,3.8,100.07,0.3195,1.2131,-6983.38,29.02,100.1,187.228,249.559,1.68,2.06,2.91,7.0436,7.16,8.36,2.7608,3.5967,63.7,52.9,2.3,-2.7,69.7,37.7,34.8,49.9,463.59,7.5,11,51.1,52.1,49.2,56.22,77.25,167710,#N/A N/A,-5045.63,2029.51,26.99,,493.63,-8487.14,17197.8,5094.81,22712.6,#N/A N/A,3553.39
2011/8/22,7312.59,8699.75,1897.46,269.6449,305.76,163.01,2631.29,76.79,1.443,1.246,31.3509,0.30844,-0.0051,33.49,22.34,20,2.07,7.18,3.79,100.09,0.3195,1.2131,-6993.68,29.013,100,190.346,249.923,1.68,2.07,2.94,7.068,7.18,8.43,2.7608,3.5967,63.7,52.9,2.3,-2.7,70.27,37.7,34.8,49.9,458.38,7.5,11,51.1,52.1,49.2,55.62,77.85,165319,#N/A N/A,-5280.19,1949.34,-158.46,,326.9,-8497.43,17355.7,5229.43,22489.7,#N/A N/A,3515.72
2011/8/23,7550.23,8830.75,1828.63,279.9681,312.51,166,2631.29,76.66,1.404,1.292,30.6697,0.31178,0.0051,33.98,22.68,20,2.12,7.33,3.81,99.95,0.3195,1.2131,-6994.25,28.987,99.93,193.471,254.535,1.68,2.12,3.01,7.204,7.33,8.61,2.7608,3.5967,63.7,52.9,2.3,-2.7,70.66,37.7,34.8,49.9,462.73,7.5,11,51.1,52.1,49.2,57,78.47,162765,#N/A N/A,-5344.97,1941.58,-258.16,,311.2,-8498,17561.8,5269.23,22459.6,#N/A N/A,3814.4
2011/8/24,7502.93,8859.5,1759.13,284.5784,313.78,169.29,2629.05,76.98,1.404,1.292,32.4446,0.31428,-0.0102,36.98,22.93,20,2.16,7.31,3.77,99.96,0.3195,1.2131,-7132.2,29.023,99.93,207.15,263.06,1.68,2.16,3.05,7.1998,7.31,8.74,2.7608,3.5967,63.7,52.9,2.3,-2.7,71.94,37.7,34.8,49.9,457.41,7.5,11,51.1,52.1,49.2,55.73,79.56,153659,#N/A N/A,-5285.45,1885.01,-375.84,,145.64,-8635.95,18011.6,5287.93,22521.4,#N/A N/A,4028.21
2011/8/25,7410.87,9016.5,1774.45,279.0354,308.94,166.72,2629.05,77.46,1.325,1.288,32.4083,0.319,-0.0051,38.51,23.4,20,2.13,7.31,3.84,100.09,0.3195,1.2131,-7069.89,29.025,100.17,202.071,261.26,1.68,2.13,3.03,7.2152,7.31,8.74,2.7608,3.5967,63.7,52.9,2.3,-2.7,71.27,37.7,34.8,49.9,463.66,7.5,11,51.1,52.1,49.2,56.73,78.56,126841,#N/A N/A,-5339.44,1848.02,-443.82,,-178.24,-8573.64,17886.3,5442.66,22641.2,#N/A N/A,3919.02
2011/8/26,7445.1,9061.75,1827.15,284.9543,311.31,166.55,2629.05,76.64,1.312,1.315,32.7863,0.32278,-0.0051,35.49,24.78,20,2.14,7.36,3.87,99.98,0.4098,1.2371,-6928.07,29.041,99.95,200.158,259.952,1.68,2.14,3.05,7.2657,7.36,8.81,2.7608,3.5967,63.7,52.9,2.3,-2.7,70.61,37.7,34.8,49.9,466.05,7.5,11,51.1,52.1,49.2,56.2,78.03,77226,#N/A N/A,-5413.62,1793.17,-584.68,,-199.22,-8431.82,18220.5,5428.65,22638.6,#N/A N/A,4142.63
2011/8/29,7578.01,9061.75,1788.4,293.1985,316.92,169.78,2629.05,76.83,1.311,1.331,32.2769,0.32278,0,38.51,24.03,20,2.14,7.28,3.81,99.84,0.4098,1.2371,-6682.66,29.03,99.8,205.216,260.331,1.68,2.14,3.05,7.1952,7.28,8.81,2.7608,3.5967,63.7,52.9,2.3,-2.7,72.22,37.7,34.8,49.9,467.43,7.5,11,51.1,52.1,49.2,57.23,78.95,39614,#N/A N/A,-5577.54,1793.17,-645.64,,-93.4,-8186.41,18253.4,5428.65,22760.4,#N/A N/A,4243.63
2011/8/30,7646.19,9145.5,1835.52,294.364,317.58,169.74,2629.05,76.74,1.305,1.377,32.0477,0.32556,0.0051,35.98,23.76,20,2.12,7.27,3.86,99.83,0.4098,1.2371,-6816.95,29.024,100.01,198.013,259.228,1.68,2.12,3.01,7.1952,7.27,8.74,2.7608,3.5967,63.7,52.9,2.3,-2.7,72.32,37.7,34.8,49.9,472.24,7.5,11,51.1,52.1,49.2,58.34,79.79,39614,#N/A N/A,-5393.74,1793.17,-630.47,,53.96,-8320.7,18397.6,5428.65,23025.8,#N/A N/A,4305.82
2011/8/31,7741.36,9257.5,1825.55,296.1399,318.5,170.98,2642.48,76.66,1.295,1.314,31.7053,0.32722,0.0102,35.47,23.92,20,2.08,7.08,3.75,99.78,0.4098,1.2371,-6604.65,29.01,99.72,202.284,263.902,2.3,2.08,2.96,6.9926,7.08,8.44,3.2804,4.6714,55.8,52.6,-19.1,-8.1,74.45,37.6,15.2,48.3,474.78,7.3,10.6,51.1,52.3,48.9,59.49,82.15,173312,#N/A N/A,-5169.39,1793.17,-605.35,,53.96,-8108.41,18665.2,5428.65,23112.2,#N/A N/A,4305.82
2011/9/1,7757.76,9126.75,1826.1,292.3059,317.26,169.94,2642.48,76.93,1.321,1.259,31.9273,0.32944,0.0102,34.47,24.24,20,2.07,7.03,3.77,99.83,0.4098,1.2371,408.21,28.954,100.34,194.915,259.876,2.3,2.07,2.96,6.9398,7.03,8.28,3.2804,4.6714,55.8,52.6,-19.1,-8.1,74.48,37.6,15.2,48.3,479.87,7.3,10.6,51.1,52.3,48.9,59.81,82.67,173630,#N/A N/A,-4151.19,1793.17,-455.78,,53.96,-7700.19,18895.1,5428.65,23138.2,#N/A N/A,4305.82
2011/9/2,7757.06,9056.75,1882.96,284.2513,313.03,167.99,2642.48,76.8,1.424,1.26,31.5309,0.33056,0.0153,35.22,24.36,20,2.09,7.11,3.86,99.94,0.2725,1.1486,150.24,29.012,100.04,179.017,243.85,2.3,2.09,3.01,7.0394,7.11,8.43,3.2804,4.6714,55.8,52.6,-19.1,-8.1,72.03,37.6,15.2,48.3,474.29,7.3,10.6,51.1,52.3,48.9,58.7,80.66,163941,#N/A N/A,-4239.39,1793.17,-509.1,,310.65,-7958.17,18834.3,5428.65,23427.1,#N/A N/A,4221.13
2011/9/5,7551.57,8940,1900.2,284.2513,313.03,167.99,2642.48,76.89,1.171,1.41,31.7529,0.33278,0.0153,35.22,24.78,20,2.09,7.11,3.86,99.94,0.2725,1.1486,-529.03,29.03,100.23,179.017,243.85,2.3,2.09,3.1,7.0868,7.11,8.74,3.2804,4.6714,55.8,52.6,-19.1,-8.1,68.61,37.6,15.2,48.3,465.18,7.3,10.6,51.1,52.3,48.9,56.66,77.29,169944,#N/A N/A,-4591.73,1800.17,-573.68,,356.79,-8637.44,18840,5909.7,23442.1,#N/A N/A,4241.98
2011/9/6,7367.19,8913,1875.25,283.1032,311.75,167.02,2642.48,77.66,1.286,1.488,32.0359,0.33561,0.0153,37.22,24.96,20,2.13,7.31,3.9,100,0.2725,1.1486,-1014.51,29.106,100.5,178.67,238.845,2.3,2.13,3.17,7.2508,7.31,8.89,3.2804,4.6714,55.8,52.6,-19.1,-8.1,67.89,37.6,15.2,48.3,455.77,7.3,10.6,51.1,52.3,48.9,56.84,76.85,167647,#N/A N/A,-4998.93,1753.15,-614.48,,480.09,-9122.92,19018.3,5355.03,23585.4,#N/A N/A,4441.35
2011/9/7,7529.01,9073.5,1817.71,290.4991,316.6,168.68,2649.44,77.26,1.206,1.39,32.1579,0.33683,0.0153,36.97,25.58,20,2.11,7.19,3.9,99.85,0.2725,1.1486,-961.86,29.101,100.56,184.154,245.424,2.3,2.11,3.17,7.1675,7.19,8.84,3.2804,4.6714,55.8,52.6,-19.1,-8.1,70.31,37.6,15.2,48.3,463.77,7.3,10.6,51.1,52.3,48.9,57.86,79.24,174755,#N/A N/A,-5305.57,1793.54,-620.05,,561.39,-9070.26,19067.8,5461.31,23611.2,#N/A N/A,4483.86
2011/9/8,7548.37,9096.25,1870.2,286.5984,316.02,168.53,2649.44,77.51,1.184,1.322,32.6663,0.33683,0.0102,39.73,25.38,20,2.12,7.18,3.93,99.93,0.2725,1.1486,-1030.52,29.143,100.44,178.917,244.241,2.3,2.12,3.2,7.1656,7.18,8.87,3.2804,4.6714,55.8,52.6,-19.1,-8.1,70.69,37.6,15.2,48.3,466.16,7.3,10.6,51.1,52.3,48.9,57.46,79.81,174550,#N/A N/A,-5308.53,1857.22,-611.51,,567.75,-9138.93,19063.5,5825.58,23600.7,#N/A N/A,4448.46
2011/9/9,7610.57,8799.75,1855.57,278.8636,308.94,165.11,2649.44,77.61,1.196,1.428,33.2857,0.33794,0.0051,36.24,25.69,20,2.15,7.27,4.01,100.11,0.2872,1.0245,-936.16,29.208,100.9,174.879,244.403,2.3,2.15,3.3,7.269,7.27,9.07,3.2804,4.6714,55.8,52.6,-19.1,-8.1,67.97,37.6,15.2,48.3,464.92,7.3,10.6,51.1,52.3,48.9,57.23,77.78,169245,#N/A N/A,-5414.84,1863.35,-626.76,,520.37,-9044.56,19504.5,5896.35,23676.1,#N/A N/A,4304.13
2011/9/12,7610.57,8732.25,1815.25,282.1356,309.38,166.51,2649.44,77.21,1.153,1.212,33.7807,0.34289,0.0051,36.98,26.39,20,2.2,7.4,4.04,100.13,0.2872,1.0245,-936.16,29.208,100.77,174.161,238.665,2.3,2.2,3.47,7.415,7.4,9.44,3.2804,4.6714,55.8,52.6,-19.1,-8.1,65.71,37.6,15.2,48.3,455.95,7.3,10.6,51.1,52.3,48.9,54.71,75.85,164084,#N/A N/A,-5414.84,1831.91,-704.99,,354.41,-9044.56,19504.5,5816.28,23635.7,#N/A N/A,4188.89
2011/9/13,7391.37,8745,1833.67,285.4352,309.97,167.43,2649.44,76.96,1.113,1.35,34.7099,0.34711,0,36.99,26.91,20,2.21,7.39,4.03,100.07,0.2872,1.0245,-1447.46,29.479,100.46,178.866,243.859,2.3,2.21,3.53,7.4156,7.39,9.52,3.2804,4.6714,55.8,52.6,-19.1,-8.1,66.68,37.6,15.2,48.3,461.01,7.3,10.6,51.1,52.3,48.9,54.69,76.53,171654,#N/A N/A,-5414.84,1763.92,-757.75,,275.93,-9555.86,19504.5,5663.54,23348.6,#N/A N/A,4180.29
2011/9/14,7228.47,8603.25,1819.8,290.1382,313.76,168.71,2632.99,76.62,1.047,1.26,34.9099,0.34911,0,36.99,27.61,20,2.2,7.33,4.08,100.03,0.2872,1.0245,-1768.58,29.594,99.84,179.759,238.719,2.3,2.2,3.51,7.3845,7.33,9.49,3.2804,4.6714,55.8,52.6,-19.1,-8.1,68.25,37.6,15.2,48.3,456.24,7.3,10.6,51.1,52.3,48.9,54.57,77.68,174523,#N/A N/A,-6048.96,1602.64,-874.13,,274.01,-9876.98,19762.6,5289.04,23287.4,#N/A N/A,4327.43
2011/9/15,7385.68,8686.25,1788.72,295.2099,317.77,170.97,2632.99,76.7,1.074,1.526,35.0209,0.35022,0,42,28.32,20,2.2,7.25,4.07,99.94,0.2872,1.0245,-1734.95,29.598,99.67,189.179,241.63,2.3,2.2,3.43,7.3173,7.25,9.31,3.2804,4.6714,55.8,52.6,-19.1,-8.1,70.26,37.6,15.2,48.3,462.56,7.3,10.6,51.1,52.3,48.9,54.76,79.24,179769,#N/A N/A,-6233.43,1447.43,-905.07,,308.88,-9843.36,19530.4,4553.9,23132.2,#N/A N/A,4505.75
2011/9/16,7577.4,8671.25,1811.38,298.1549,319.4,172.74,2632.99,76.79,1.053,1.365,35.1319,0.35133,0,38.49,28.38,20,2.2,7.22,4.08,99.93,0.4939,1.3418,-1344.58,29.57,99.88,188.154,240.324,2.3,2.2,3.39,7.2931,7.22,9.29,3.2804,4.6714,55.8,52.6,-19.1,-8.1,70.6,37.6,15.2,48.3,472.4,7.3,10.6,51.1,52.3,48.9,55.61,79.73,178539,#N/A N/A,-6155.09,1450.31,-889.58,,392,-9452.98,19690.6,4256.74,23016.4,#N/A N/A,4298.77
2011/9/19,7480.88,8339,1778.85,298.0362,316.56,171.94,2632.99,76.58,1.033,1.365,35.2489,0.3525,0,38.99,28.95,20,2.23,7.35,4.22,100.02,0.4939,1.3418,-1506.95,29.748,99.9,179.63,237.801,2.3,2.23,3.46,7.4297,7.35,9.42,3.2804,4.6714,55.8,52.6,-19.1,-8.1,68.67,37.6,15.2,48.3,472.4,7.3,10.6,51.1,52.3,48.9,53.82,77.94,177480,#N/A N/A,-6162.55,1439.72,-883.79,,391.17,-9615.36,19989.4,3958.67,23091.3,#N/A N/A,4437.18
2011/9/20,7492.85,8279.75,1803.69,296.2657,316.98,174.26,2632.99,76.45,1,1.318,34.9917,0.355,0.0051,40.98,28.7,20,2.23,7.34,4.25,100,0.4939,1.3418,-1688.73,29.901,99.26,177.606,236.282,2.3,2.23,3.48,7.4363,7.34,9.47,3.2804,4.6714,55.8,52.6,-19.1,-8.1,70.03,37.6,15.2,48.3,464.71,7.3,10.6,51.1,52.3,48.9,53.82,79.42,177738,#N/A N/A,-6323.49,1351.55,-945.45,,469.7,-9797.14,20261.5,3881.16,23130.4,#N/A N/A,4337.93
2011/9/21,7535.88,8275.75,1782.3,287.3268,311.39,171.26,2621.17,76.46,1.262,1.335,35.0477,0.35556,0.0051,39.98,26.81,20,2.23,7.35,4.35,100.19,0.4939,1.3418,-1564.47,29.946,99.5,166.282,215.349,2.3,2.23,3.5,7.4723,7.35,9.48,3.2804,4.6714,55.8,52.6,-19.1,-8.1,68.85,37.6,15.2,48.3,466.67,7.3,10.6,51.1,52.3,48.9,53.31,78.08,176137,#N/A N/A,-6079.5,1287.04,-935.91,,539.37,-9672.88,20357,3806.23,23067.6,#N/A N/A,4336.44
2011/9/22,7305.5,7653.25,1740.39,277.8938,305.54,168.17,2621.17,76.24,1.188,1.434,35.8049,0.35806,0,40,27.06,20,2.31,7.67,4.67,100.39,0.4939,1.3418,-2242.1,30.408,98.88,151.909,202.219,2.3,2.31,3.64,7.7885,7.67,9.77,3.2804,4.6714,55.8,52.6,-19.1,-8.1,65.43,37.6,15.2,48.3,458.29,7.3,10.6,51.1,52.3,48.9,50.12,74.45,174910,#N/A N/A,-6362.73,1196.3,-1023.61,,286.49,-10350.5,20323.7,3403.04,23009.3,#N/A N/A,3830.81
2011/9/23,7046.22,7343,1656.74,282.378,305.21,169.81,2621.17,76.61,1.129,0.884,36.5303,0.36022,-0.0051,41,27.12,20,2.37,7.7,4.83,100.34,0.8169,1.9917,-2740.26,30.4,98.72,161.48,202.915,2.3,2.37,3.69,7.8545,7.7,9.83,3.2804,4.6714,55.8,52.6,-19.1,-8.1,65.99,37.6,15.2,48.3,458.29,7.3,10.6,51.1,52.3,48.9,49.31,74.92,175063,#N/A N/A,-6950.83,1129.63,-1125.52,,46.96,-10848.7,20442.5,2946.69,22956.6,#N/A N/A,3843.29
2011/9/26,6877.12,7250.75,1626.88,288.5205,310.74,171.22,2621.17,76.36,1.243,1.415,36.2769,0.36278,0,38.98,27.63,20,2.36,7.71,4.93,100.28,0.8169,1.9917,-2838.6,30.591,98.43,167.237,208.952,2.3,2.36,3.69,7.9058,7.71,9.94,3.2804,4.6714,55.8,52.6,-19.1,-8.1,67.48,37.6,15.2,48.3,448.83,7.3,10.6,51.1,52.3,48.9,47.81,76.34,161334,#N/A N/A,-7168.81,1116.95,-1223.97,,-155.96,-10947,20597,2702.87,22956,#N/A N/A,3957.16
2011/9/27,7089.95,7578.5,1650.72,290.817,312.73,171.65,2621.17,76.81,1.314,1.423,35.5053,0.36522,0.0102,37.98,27.82,20,2.34,7.62,4.9,100.2,0.8169,1.9917,-2773.42,30.475,98.32,173.532,212.82,2.3,2.34,3.6,7.8269,7.62,9.76,3.2804,4.6714,55.8,52.6,-19.1,-8.1,70.88,37.6,15.2,48.3,460.94,7.3,10.6,51.1,52.3,48.9,50.42,79.67,112648,#N/A N/A,-7005.18,1121.69,-1204.61,,-137.92,-10881.8,20659.5,2428.87,22996.4,#N/A N/A,3875.79
2011/9/28,7146.98,7230.75,1609.16,286.0209,307.3,170.08,2634.37,76.61,1.283,1.285,36.3477,0.36856,0.0051,46.98,28.01,20,2.35,7.72,4.89,100.36,0.8169,1.9917,-2599.46,30.403,98.33,173.214,213.506,2.3,2.35,3.6,7.8958,7.72,9.79,3.2804,4.6714,55.8,52.6,-19.1,-8.1,70.3,37.6,15.2,48.3,462.87,7.3,10.6,51.1,52.3,48.9,50.73,78.77,49777,#N/A N/A,-6729.11,1150.05,-1201.45,,-86.43,-10707.9,20996.8,2264.73,22994.4,#N/A N/A,3894.3
2011/9/29,7182.61,7210.25,1614.69,283.5775,310.33,172.68,2634.37,76.83,1.295,1.314,36.1943,0.37211,0.0102,40.47,28.41,20,2.36,7.85,4.92,100.34,0.8169,1.9917,-2513.82,30.41,98.25,173.684,205.687,2.3,2.36,3.57,7.9829,7.85,9.73,3.2804,4.6714,55.8,52.6,-19.1,-8.1,71.19,37.6,15.2,48.3,467.29,7.3,10.6,51.1,52.3,48.9,50.72,79.27,49777,#N/A N/A,-6630.24,1126.6,-1216,,-86.43,-10622.2,20726.7,2223.31,23055,#N/A N/A,4046
2011/9/30,7225.38,6998,1623.79,275.5344,306.71,170.77,2634.37,77.06,1.21,1.382,35.3996,0.37433,0.0203,46.97,28.58,20,2.38,8.07,4.95,100.47,1.2459,2.1061,-2596.72,30.485,98.75,167.13,196.181,2.68,2.38,3.59,8.1442,8.07,9.82,4.3231,6.0321,59.5,53.7,-27.9,-11.5,70.02,38.6,20.1,44.7,466.6,6.5,10,51.3,52.7,49.9,49.17,78.36,168860,#N/A N/A,-6447.15,1987.33,-1146.44,,-149.86,-10705.1,20688.4,2173.38,23067.7,#N/A N/A,4197.7
2011/10/3,7013.97,6968.5,1658.3,267.5813,302.2,166.81,2634.37,76.63,1.139,1.271,38.2693,0.37761,-0.0051,42.24,28.71,20,2.43,8.38,5.14,100.6,1.2459,2.1061,-439.16,30.572,98.74,152.349,187.423,2.68,2.43,3.66,8.4142,8.38,9.99,4.3231,6.0321,59.5,53.7,-27.9,-11.5,68.66,38.6,20.1,44.7,457.81,6.5,10,51.3,52.7,49.9,46.34,77.45,174551,#N/A N/A,-6447.15,1927.81,-1133.73,,-308.16,-11144.3,20688.4,2010.03,23033.5,#N/A N/A,3924.31
2011/10/4,7047.87,6779.25,1623.82,275.8948,304.32,166.04,2634.37,76.81,1.123,1.318,38.0929,0.38094,0,41.49,29.09,20,2.52,8.76,5.26,100.52,1.2459,2.1061,-532.67,30.68,98.85,156.835,190.18,2.68,2.52,3.77,8.7726,8.76,10.54,4.3231,6.0321,59.5,53.7,-27.9,-11.5,66.87,38.6,20.1,44.7,451.01,6.5,10,51.3,52.7,49.9,44.74,75.35,175140,#N/A N/A,-6843.33,1876.82,-1119.39,,-504.43,-11237.8,20910.2,1874.7,23269.8,#N/A N/A,3853.21
2011/10/5,6989.15,6800.75,1640.85,280.9618,304.96,166.09,2639.39,76.79,1.098,1.37,38.3599,0.38361,0,42,29.51,20,2.52,8.65,5.21,100.39,1.2459,2.1061,-631.07,30.63,98.57,163.115,190.533,2.68,2.52,3.75,8.679,8.65,10.49,4.3231,6.0321,59.5,53.7,-27.9,-11.5,69.49,38.6,20.1,44.7,445.53,6.5,10,51.3,52.7,49.9,44.74,77.68,177438,#N/A N/A,-7125.48,1820.56,-1084,,-701.47,-11336.2,21171.3,1728,23134.8,#N/A N/A,3825.18
2011/10/6,7132,7208.25,1651.36,287.2402,308.08,168.77,2639.39,76.72,1.103,1.277,38.7769,0.38778,0,40.49,29.98,20,2.49,8.37,5.05,100.31,1.2459,2.1061,-362.13,30.607,98.74,172.263,194.789,2.68,2.49,3.69,8.4378,8.37,10.28,4.3231,6.0321,59.5,53.7,-27.9,-11.5,71.67,38.6,20.1,44.7,452.05,6.5,10,51.3,52.7,49.9,47.6,79.8,176039,#N/A N/A,-7002.91,1824.99,-1052.39,,-764.9,-11067.3,22070.4,1598.86,23117.8,#N/A N/A,3825.18
2011/10/7,7211.96,7349.5,1637.85,286.7378,309.86,169.47,2639.39,76.73,1.185,1.313,38.6027,0.39111,0.0051,39.98,30.51,20,2.47,8.21,4.9,100.37,1.4566,2.1126,-264.56,30.486,98.65,178.697,193.66,2.68,2.47,3.63,8.2881,8.21,10.21,4.3231,6.0321,59.5,53.7,-27.9,-11.5,72.16,38.6,20.1,44.7,455.02,6.5,10,51.3,52.7,49.9,49.22,80.38,175267,#N/A N/A,-6647.37,1867.45,-903.61,,-601.49,-10969.7,22759.4,1544.31,23186.8,#N/A N/A,3876.03
2011/10/10,7211.96,7475.75,1676.65,296.8362,314.68,172.88,2639.39,76.68,1.12,1.313,38.9087,0.39417,0.0051,44.24,30.62,20,2.47,8.21,4.9,100.16,1.4566,2.1126,-264.56,30.486,98.16,178.697,193.66,2.68,2.47,3.59,8.2656,8.21,10.03,4.3231,6.0321,59.5,53.7,-27.9,-11.5,73.76,38.6,20.1,44.7,455.02,6.5,10,51.3,52.7,49.9,49.02,81.75,170108,#N/A N/A,-6743.51,1866.87,-907.15,,-544.18,-10969.7,22911.4,1545.44,23274.6,#N/A N/A,4009.42
2011/10/11,7398.71,7271.25,1662.3,297.7073,313.92,171.05,2639.39,76.65,1.154,1.348,39.7489,0.3975,0,38.24,30.9,20,2.41,8.01,4.69,100.17,1.4566,2.1126,16.47,30.331,98.68,184.814,197.012,2.68,2.41,3.53,8.0509,8.01,9.78,4.3231,6.0321,59.5,53.7,-27.9,-11.5,73.58,38.6,20.1,44.7,463.54,6.5,10,51.3,52.7,49.9,50.74,81.53,171171,#N/A N/A,-6450.07,1933.02,-861.72,,-506.84,-10688.7,23588.5,1719.93,23359.5,#N/A N/A,4267.93
2011/10/12,7382.35,7507.75,1676.3,300.8589,316.51,170.81,2636.45,77.26,1.132,1.343,38.5621,0.40083,0.0152,40.97,31.88,20,2.37,7.75,4.52,100.11,1.4566,2.1126,127.04,30.385,98.2,192.434,204.898,2.68,2.37,3.44,7.8055,7.75,9.55,4.3231,6.0321,59.5,53.7,-27.9,-11.5,75.36,38.6,20.1,44.7,462.36,6.5,10,51.3,52.7,49.9,51.63,82.85,171936,#N/A N/A,-6464.58,1998.45,-836.53,,-375.01,-10578.1,23925.5,1822.44,23412,#N/A N/A,4312.75
